425154866,pour,Wed, 29 May 2013 15:51:13 +0000
1426359450,pour,Wed, 29 May 2013 16:39:38 +0000
1304806075,pour,Wed, 29 May 2013 15:15:14 +0000
23425342,pour,Wed, 29 May 2013 16:10:33 +0000
1283906118,pour,Wed, 29 May 2013 16:32:01 +0000
1076944620,pour,Wed, 29 May 2013 16:05:13 +0000
464171434,pour,Wed, 29 May 2013 15:16:44 +0000
535546761,pour,Wed, 29 May 2013 16:26:35 +0000
42601597,pour,Wed, 29 May 2013 15:33:43 +0000
1091565409,pour,Wed, 29 May 2013 16:50:00 +0000
465916448,pour,Wed, 29 May 2013 17:33:54 +0000
57305472,pour,Wed, 29 May 2013 16:22:47 +0000
484179677,neutre,Wed, 29 May 2013 14:12:08 +0000
918841596,pour,Wed, 29 May 2013 16:42:21 +0000
1369321644,neutre,Wed, 29 May 2013 14:47:24 +0000
1094319086,pour,Wed, 29 May 2013 16:16:58 +0000
1037039520,neutre,Wed, 29 May 2013 16:25:55 +0000
198257959,contre,Wed, 29 May 2013 16:22:17 +0000
530810321,contre,Wed, 29 May 2013 16:29:53 +0000
198495063,pour,Wed, 29 May 2013 17:07:32 +0000
7084742,pour,Wed, 29 May 2013 15:51:15 +0000
546004930,pour,Wed, 29 May 2013 15:33:21 +0000
360483655,pour,Wed, 29 May 2013 14:07:55 +0000
